name,categories,lat,lng,state,Asian,Chinese,Indo-Pak,Japanese,Korean,Thai,Vietnamese
Pandas Kitchen,Chinese Restaurant,33.73264250699034,-84.28321856053716,GA,0,1,0,0,0,0,0
China Wall,Chinese Restaurant,33.687209486961365,-84.30974782,GA,0,1,0,0,0,0,0
fried rice wok,Chinese Restaurant,33.71472933120189,-84.25285908106227,GA,0,1,0,0,0,0,0
Great Wall Chinese Restaurant,Chinese Restaurant,33.712682468152124,-84.31096251671374,GA,0,1,0,0,0,0,0
Mandarin Express,Chinese Restaurant,33.7086818728192,-84.27460697058733,GA,0,1,0,0,0,0,0
3 Dollar Cafe,Chinese Restaurant,33.73827764510147,-84.25289822709597,GA,0,1,0,0,0,0,0
China Cafeteria,Chinese Restaurant,33.71007775733117,-84.27092488497425,GA,0,1,0,0,0,0,0
China Panda,Chinese Restaurant,33.68027168110752,-84.22885457465208,GA,0,1,0,0,0,0,0
China One,Chinese Restaurant,33.69509093709811,-84.26183969065058,GA,0,1,0,0,0,0,0
Pijiu Belly,Asian Restaurant,33.78145791781959,-84.40969710957934,GA,1,0,0,0,0,0,0
Poor Calvin's,Asian Restaurant,33.7684,-84.38226,GA,1,0,0,0,0,0,0
NaanStop,Indo-Pak Restaurant,33.755792460006006,-84.38927438016196,GA,0,0,1,0,0,0,0
RA Sushi Bar Restaurant,Asian Restaurant,33.78340991040118,-84.38443387204437,GA,1,0,0,0,0,0,0
Pacific Rim Bistro,Asian Restaurant,33.762538423195515,-84.38615021063602,GA,1,0,0,0,0,0,0
Steel Restaurant & Lounge,Asian Restaurant,33.78062341830106,-84.38758473183435,GA,1,0,0,0,0,0,0
Ah-Ma's Taiwanese Kitchen,Asian Restaurant,33.7801031184737,-84.36816504006043,GA,1,0,0,0,0,0,0
Tin Drum Asian Kitchen - Georgia Tech,Asian Restaurant,33.776733,-84.390137,GA,1,0,0,0,0,0,0
Budi's Sushi,Asian Restaurant,33.74986,-84.37836,GA,1,0,0,0,0,0,0
Mr. Hibachi,Asian Restaurant,33.75461161055097,-84.38818405662046,GA,1,0,0,0,0,0,0
Umma,Asian Restaurant,33.77722713406847,-84.38943206789915,GA,1,0,0,0,0,0,0
Mu Lan Chinese Restaurant,Chinese Restaurant,33.776546414479775,-84.38714776531354,GA,0,1,0,0,0,0,0
Hsu's Gourmet,Indo-Pak Restaurant,33.75956512767296,-84.38608767603405,GA,0,0,1,0,0,0,0
Chinese Buddha,Chinese Restaurant,33.78143424400321,-84.3899782374439,GA,0,1,0,0,0,0,0
Zuma Sushi Bar,Asian Restaurant,33.76130298894825,-84.36517627512309,GA,1,0,0,0,0,0,0
Aloha Asian Cuisine & Sushi,Asian Restaurant,33.7695120159855,-84.38211490937799,GA,1,0,0,0,0,0,0
Wagaya Japanese Restaurant,Japanese Restaurant,33.786331647994416,-84.39821642730334,GA,0,0,0,1,0,0,0
Momonoki,Japanese Restaurant,33.77962622259349,-84.39035653894184,GA,0,0,0,1,0,0,0
Noodle,Asian Restaurant,33.779151790120224,-84.3838781118393,GA,1,0,0,0,0,0,0
Doc Chey's Noodle House,Asian Restaurant,33.7465362832061,-84.36949613956263,GA,1,0,0,0,0,0,0
Eight Sushi Lounge,Japanese Restaurant,33.77980273899748,-84.41185716281818,GA,0,0,0,1,0,0,0
Bottle Rocket,Japanese Restaurant,33.75010863762334,-84.4009792494901,GA,0,0,0,1,0,0,0
Dua Vietnamese Noodle Soup,Vietnamese Restaurant,33.75560963018946,-84.38953015424566,GA,0,0,0,0,0,0,1
Taste Of Asia,Asian Restaurant,33.76244558738181,-84.38586945493329,GA,1,0,0,0,0,0,0
f2o - Fresh to Order,Asian Restaurant,33.77833506506658,-84.38437798525426,GA,1,0,0,0,0,0,0
O-Ku,Japanese Restaurant,33.784433707148644,-84.41120542029891,GA,0,0,0,1,0,0,0
家 Jia Szechuan food & bar PCM,Chinese Restaurant,33.77323945405564,-84.36589616605819,GA,0,1,0,0,0,0,0
Le Fat,Vietnamese Restaurant,33.77816916096096,-84.40911255368209,GA,0,0,0,0,0,0,1
Takorea,Korean Restaurant,33.776890042641675,-84.38315766009181,GA,0,0,0,0,1,0,0
Blossom Tree,Korean Restaurant,33.755496025459365,-84.38900575560557,GA,0,0,0,0,1,0,0
Satto Thai & Sushi Bar,Thai Restaurant,33.77323575757177,-84.40380006830114,GA,0,0,0,0,0,1,0
Pacific Grill,Asian Restaurant,33.77344309138149,-84.38701984317508,GA,1,0,0,0,0,0,0
Thrive,Japanese Restaurant,33.75699834749192,-84.39246165782913,GA,0,0,0,1,0,0,0
Anh’s Kitchen,Vietnamese Restaurant,33.77806343032236,-84.38429776423325,GA,0,0,0,0,0,0,1
Yumm Teriyaki,Japanese Restaurant,33.752195433409376,-84.3921379037056,GA,0,0,0,1,0,0,0
Kwan's Deli and Korean Kitchen,Korean Restaurant,33.76085112409367,-84.39406349170086,GA,0,0,0,0,1,0,0
YumBunz,Asian Restaurant,33.775544517755016,-84.40673589706421,GA,1,0,0,0,0,0,0
Best Cajun Asian,Asian Restaurant,33.755565489353714,-84.38985858411242,Georgia,1,0,0,0,0,0,0
Far East Fusion,Asian Restaurant,33.77366279005537,-84.39820647239684,GA,1,0,0,0,0,0,0
Appa's,Asian Restaurant,33.75796106666181,-84.36507668921195,GA,1,0,0,0,0,0,0
Munch,Asian Restaurant,33.752318787017664,-84.39530968666077,GA,1,0,0,0,0,0,0
Oriental Express Restaurant,Asian Restaurant,33.74809,-84.39526,GA,1,0,0,0,0,0,0
Kempani Hawaiian Grill,Asian Restaurant,33.75211360610626,-84.38958021058419,GA,1,0,0,0,0,0,0
Tindrum Asiacafe,Asian Restaurant,33.78682067871078,-84.39107349744751,GA,1,0,0,0,0,0,0
East Wave,Asian Restaurant,33.75611889753771,-84.38890173116646,GA,1,0,0,0,0,0,0
Simply Seoul,Korean Restaurant,33.77332178654117,-84.36590707053406,GA,0,0,0,0,1,0,0
Zen on Ten Asian Bistro,Thai Restaurant,33.781616,-84.407652,GA,0,0,0,0,0,1,0
East Wave Asian Fusion,Asian Restaurant,33.7563512,-84.3891443,GA,1,0,0,0,0,0,0
Pho King,Vietnamese Restaurant,33.78042975591016,-84.38745879910743,GA,0,0,0,0,0,0,1
Panda Express,Chinese Restaurant,33.773779492893055,-84.39813668981611,GA,0,1,0,0,0,0,0
Kuroshio Midtown Sushi And Lounge,Japanese Restaurant,33.78065156176618,-84.3876054653073,GA,0,0,0,1,0,0,0
Burger Joy,Chinese Restaurant,33.74446523938574,-84.36849863726695,GA,0,1,0,0,0,0,0
Lucky Buddha,Chinese Restaurant,33.78171591637224,-84.40475499692447,GA,0,1,0,0,0,0,0
Lucky China,Chinese Restaurant,33.7707437,-84.3725718,GA,0,1,0,0,0,0,0
Mr Wang's Chinese Restaurant,Chinese Restaurant,33.755318,-84.38903,GA,0,1,0,0,0,0,0
Georgia Best Bento BBQ,Chinese Restaurant,33.7556796,-84.389744,GA,0,1,0,0,0,0,0
Lucky 101,Chinese Restaurant,33.7564305917207,-84.39069376486094,GA,0,1,0,0,0,0,0
Dawa,Chinese Restaurant,33.74596766014182,-84.36708909247515,GA,0,1,0,0,0,0,0
Wok n roll,Chinese Restaurant,33.75555927068879,-84.3795802928007,GA,0,1,0,0,0,0,0
Lucky Buddha Chinese Thai And Sushi,Thai Restaurant,33.782011509196565,-84.40488075697765,GA,0,0,0,0,0,1,0
Hong Kong Star,Chinese Restaurant,33.758385,-84.389862,GA,0,1,0,0,0,0,0
Tropical Cajun,Chinese Restaurant,33.760305649115445,-84.38723995505975,GA,0,1,0,0,0,0,0
Ginseng Chinese Cafe II,Chinese Restaurant,33.75565709205624,-84.38956034918765,GA,0,1,0,0,0,0,0
Pho 24,Vietnamese Restaurant,33.76246463183643,-84.38789277871305,GA,0,0,0,0,0,0,1
Mandarin House II,Chinese Restaurant,33.76242863644442,-84.38821781140891,GA,0,1,0,0,0,0,0
Tamarina Seed,Thai Restaurant,33.782093,-84.385419,GA,0,0,0,0,0,1,0
Mint 3 Thai Sushi,Thai Restaurant,33.781989271854926,-84.38295176059025,GA,0,0,0,0,0,1,0
Mini Choo Choo,Korean Restaurant,33.75609154343814,-84.38939792653085,GA,0,0,0,0,1,0,0
Eggroll Corner,Chinese Restaurant,33.75509220721558,-84.41325294277298,GA,0,1,0,0,0,0,0
Tokyo Shapiro Restaurant,Japanese Restaurant,33.762536,-84.386027,GA,0,0,0,1,0,0,0
Pacific Rim Bistro,Japanese Restaurant,33.762577,-84.383756,GA,0,0,0,1,0,0,0
Miyako Sushi and Sake Bar,Japanese Restaurant,33.771735,-84.385108,GA,0,0,0,1,0,0,0
Wasabi Sushi Wine & Ake Lounge,Japanese Restaurant,33.749323945341914,-84.40176145144491,GA,0,0,0,1,0,0,0
Dua Vietnamese Restaurant,Vietnamese Restaurant,33.78435031583218,-84.3845836837626,GA,0,0,0,0,0,0,1
Raman Crush ATL,Asian Restaurant,33.761431,-84.365397,GA,1,0,0,0,0,0,0
DocChey's,Asian Restaurant,33.74635770678637,-84.36939372009272,GA,1,0,0,0,0,0,0
Noodle Cafe,Asian Restaurant,33.76066209872293,-84.38674542707328,GA,1,0,0,0,0,0,0
Miso Ko,Japanese Restaurant,33.773026,-84.36554,GA,0,0,0,1,0,0,0
Yami Yami,Japanese Restaurant,33.76078949145958,-84.3865262117567,GA,0,0,0,1,0,0,0
Pho King - Midtown,Vietnamese Restaurant,33.779143,-84.38733,GA,0,0,0,0,0,0,1
BEP!,Vietnamese Restaurant,33.760158,-84.387338,GA,0,0,0,0,0,0,1
Hungry Ghost,Vietnamese Restaurant,33.75429732585848,-84.37626236269787,GA,0,0,0,0,0,0,1
O Mì Gà,Vietnamese Restaurant,33.75416,-84.379973,GA,0,0,0,0,0,0,1
Sokome,Korean Restaurant,33.755779,-84.391255,GA,0,0,0,0,1,0,0
Ton Ton,Japanese Restaurant,33.77332264743018,-84.36583592349672,GA,0,0,0,1,0,0,0
Ramen Station,Japanese Restaurant,33.74638,-84.370605,GA,0,0,0,1,0,0,0
Doc Chey's Dragon Bowl,Asian Restaurant,33.78811788448732,-84.326559315127,GA,1,0,0,0,0,0,0
Ru San's,Asian Restaurant,33.758830107173544,-84.34867514031637,GA,1,0,0,0,0,0,0
CO,Asian Restaurant,33.773064,-84.35194560000001,GA,1,0,0,0,0,0,0
Suzy Siu's Baos,Asian Restaurant,33.756825224563805,-84.363955330866,GA,1,0,0,0,0,0,0
Makimono,Asian Restaurant,33.75654823458303,-84.36415188023707,GA,1,0,0,0,0,0,0
Panita Thai Kitchen,Thai Restaurant,33.77652545288183,-84.3530715369489,GA,0,0,0,0,0,1,0
Mali Restaurant,Thai Restaurant,33.78745337853641,-84.35552907181724,GA,0,0,0,0,0,1,0
Surin of Thailand,Thai Restaurant,33.7765778,-84.352685,GA,0,0,0,0,0,1,0
Harry & Son's,Japanese Restaurant,33.776931883715946,-84.35263555981582,GA,0,0,0,1,0,0,0
MF Sushi Inman Park,Japanese Restaurant,33.76200722916341,-84.35893660518033,GA,0,0,0,1,0,0,0
Wagaya Japanese Cuisine & Sushi Bar,Japanese Restaurant,33.78812078196945,-84.32605228319427,GA,0,0,0,1,0,0,0
GENKI Noodles and Sushi - Highland,Japanese Restaurant,33.78294941061924,-84.35454496308077,GA,0,0,0,1,0,0,0
Chin Chin II,Chinese Restaurant,33.773265734595526,-84.36385591009105,GA,0,1,0,0,0,0,0
Char Korean Bar and Grill,Korean Restaurant,33.76231103744496,-84.35915218998115,GA,0,0,0,0,1,0,0
The ACR Cool People Table at Chow Baby,Asian Restaurant,33.773963770060014,-84.36202715138381,GA,1,0,0,0,0,0,0
Thai 5 & Sushi,Thai Restaurant,33.764987691831216,-84.34994013459713,GA,0,0,0,0,0,1,0
Talat Market,Thai Restaurant,33.76486,-84.33325,GA,0,0,0,0,0,1,0
China Dragon,Chinese Restaurant,33.77409014113527,-84.36119301579292,GA,0,1,0,0,0,0,0
Gu's Dumplings,Chinese Restaurant,33.75689466324189,-84.36403712746595,GA,0,1,0,0,0,0,0
Hong Kong Star - Wing & Rice,Chinese Restaurant,33.748737413126946,-84.34187262485923,GA,0,1,0,0,0,0,0
Teaspace,Japanese Restaurant,33.764702,-84.350042,GA,0,0,0,1,0,0,0
Ocean Wave,Japanese Restaurant,33.77693867647652,-84.35274626197128,GA,0,0,0,1,0,0,0
MF Sushi,Japanese Restaurant,33.75544616345763,-84.35680560702266,GA,0,0,0,1,0,0,0
Pho Nam Ksm,Vietnamese Restaurant,33.757214,-84.36399,GA,0,0,0,0,0,0,1
Tin Drum Asian Kitchen - Lindbergh Plaza,Asian Restaurant,33.825598,-84.364861,GA,1,0,0,0,0,0,0
Chin Chin,Asian Restaurant,33.80255946152492,-84.4131821776038,GA,1,0,0,0,0,0,0
Su's Chinese Cuisine,Chinese Restaurant,33.79650267329909,-84.37100252614078,GA,0,1,0,0,0,0,0
Tin Drum Asiacafé,Asian Restaurant,33.812054721339535,-84.40072506660705,GA,1,0,0,0,0,0,0
Maki Fresh,Asian Restaurant,33.819597569799654,-84.38682608777295,GA,1,0,0,0,0,0,0
Extreme Teriyaki at Howell Mill,Japanese Restaurant,33.80411216389999,-84.41283310791536,GA,0,0,0,1,0,0,0
Canton Buddha,Chinese Restaurant,33.83431921602446,-84.38363456274577,GA,0,1,0,0,0,0,0
Qing Mu,Asian Restaurant,33.839429371376035,-84.37868699971742,GA,1,0,0,0,0,0,0
Tuk Tuk Thai Food Loft,Thai Restaurant,33.80165694584953,-84.39246448272368,GA,0,0,0,0,0,1,0
Nan Thai Fine Dining,Thai Restaurant,33.791736335961396,-84.3894102298275,GA,0,0,0,0,0,1,0
26 Thai Kitchen & Bar,Thai Restaurant,33.822550556562604,-84.36913711694346,GA,0,0,0,0,0,1,0
Ginya Izakaya,Japanese Restaurant,33.80071870692802,-84.4082916146269,GA,0,0,0,1,0,0,0
Nakato Japanese Restaurant,Japanese Restaurant,33.808637348614795,-84.36465715061966,GA,0,0,0,1,0,0,0
Bangkok Station,Thai Restaurant,33.837167870789905,-84.36971964427516,GA,0,0,0,0,0,1,0
Umi Sushi,Japanese Restaurant,33.83960170353726,-84.38198905777692,GA,0,0,0,1,0,0,0
Bangkok Thai Restaurant,Thai Restaurant,33.79567682432947,-84.37083815973178,GA,0,0,0,0,0,1,0
Top Spice,Thai Restaurant,33.79552090303348,-84.3691315331494,GA,0,0,0,0,0,1,0
Gyu-Kaku,Japanese Restaurant,33.792901,-84.397064,GA,0,0,0,1,0,0,0
Chai Yo,Thai Restaurant,33.839144,-84.381412,GA,0,0,0,0,0,1,0
Grand China Restaurant,Chinese Restaurant,33.834112,-84.382852,GA,0,1,0,0,0,0,0
Doraku,Japanese Restaurant,33.83937436684568,-84.37901218899472,GA,0,0,0,1,0,0,0
Starfish Sushi & Sake Bar,Japanese Restaurant,33.81593592096711,-84.39073762654986,GA,0,0,0,1,0,0,0
Ru San's Midtown,Japanese Restaurant,33.795646,-84.368907,GA,0,0,0,1,0,0,0
Benihana,Japanese Restaurant,33.812584487239874,-84.3919900901628,GA,0,0,0,1,0,0,0
Extreme Teriyaki Grill Express,Japanese Restaurant,33.80401263654072,-84.4127457781027,GA,0,0,0,1,0,0,0
Dragon D Fast,Asian Restaurant,33.836807363762325,-84.3767035305103,GA,1,0,0,0,0,0,0
Oriental Delight,Asian Restaurant,33.809790089723066,-84.39175598364086,GA,1,0,0,0,0,0,0
Bao Bun Cafe,Asian Restaurant,33.80123,-84.413574,GA,1,0,0,0,0,0,0
Extreme Teriyaki at Buckhead Crossing,Japanese Restaurant,33.826180291112344,-84.36629222685748,GA,0,0,0,1,0,0,0
Pho 24,Vietnamese Restaurant,33.793056,-84.397231,GA,0,0,0,0,0,0,1
China Garden,Chinese Restaurant,33.797727411403656,-84.36923876247468,GA,0,1,0,0,0,0,0
Pho King,Vietnamese Restaurant,33.814703205424166,-84.39151297552384,GA,0,0,0,0,0,0,1
Pagoda Chinese Restaurant,Chinese Restaurant,33.806816372771635,-84.36680674411755,GA,0,1,0,0,0,0,0
Kongs Kitchen,Chinese Restaurant,33.797447,-84.368453,GA,0,1,0,0,0,0,0
Canton Chopsticks,Chinese Restaurant,33.80734163262372,-84.41240465058819,GA,0,1,0,0,0,0,0
sakana sushi & grill,Japanese Restaurant,33.814677,-84.391572,GA,0,0,0,1,0,0,0
That Sushi Bar,Japanese Restaurant,33.8371879,-84.37824735,GA,0,0,0,1,0,0,0
Win Indonesian Grill & Gastrobar,Asian Restaurant,33.81631,-84.38944,GA,1,0,0,0,0,0,0
Poke City,Asian Restaurant,33.8151136473573,-84.39127564430237,GA,1,0,0,0,0,0,0
Genki-To-Go Food Truck,Asian Restaurant,33.8063516137947,-84.41319125655099,GA,1,0,0,0,0,0,0
Bun Mi,Vietnamese Restaurant,33.81580893040585,-84.39043879508972,GA,0,0,0,0,0,0,1
Waikikie Hawaiian BBQ,Asian Restaurant,33.816644622373694,-84.33554933974085,GA,1,0,0,0,0,0,0
Little Bangkok,Thai Restaurant,33.81585054624896,-84.3525194643487,GA,0,0,0,0,0,1,0
Doc Chey's Noodle House,Asian Restaurant,33.79287936405027,-84.35196558089685,GA,1,0,0,0,0,0,0
Fortune Cookie,Chinese Restaurant,33.82655117374547,-84.3328543209997,GA,0,1,0,0,0,0,0
Hong Kong Harbour,Chinese Restaurant,33.81448667206053,-84.35364429075835,GA,0,1,0,0,0,0,0
Rain Thai and Sushi Bar,Thai Restaurant,33.818675471770746,-84.34999810207182,GA,0,0,0,0,0,1,0
Thai Chili,Thai Restaurant,33.81685088168094,-84.33465771045037,GA,0,0,0,0,0,1,0
Thaicoon & Sushi Bar,Thai Restaurant,33.80476288157619,-84.33594674134321,GA,0,0,0,0,0,1,0
Kiku Japanese Steak House,Japanese Restaurant,33.83080095628297,-84.35639468229851,GA,0,0,0,1,0,0,0
Hajime Ramen,Japanese Restaurant,33.81910886766401,-84.34969986386416,GA,0,0,0,1,0,0,0
BoruBoru,Japanese Restaurant,33.80073476293921,-84.32661284452772,GA,0,0,0,1,0,0,0
Sushi Itto,Japanese Restaurant,33.81702891808523,-84.334447142828,GA,0,0,0,1,0,0,0
Mama Tiger,Asian Restaurant,33.793413053997845,-84.32326273876336,GA,1,0,0,0,0,0,0
Chow Mei Mei,Asian Restaurant,33.800719,-84.327578,GA,1,0,0,0,0,0,0
Tin Drum Asian Kitchen - The Village at Druid Hills,Asian Restaurant,33.828463,-84.328901,GA,1,0,0,0,0,0,0
Little Szechuan,Chinese Restaurant,33.831599589241385,-84.34196662518843,GA,0,1,0,0,0,0,0
China Feng,Chinese Restaurant,33.83703488960772,-84.3365901457974,GA,0,1,0,0,0,0,0
Frank Ma South,Chinese Restaurant,33.814281821250916,-84.334024,GA,0,1,0,0,0,0,0
Toyko Grill,Chinese Restaurant,33.815473,-84.31709,GA,0,1,0,0,0,0,0
Lucky Thai,Thai Restaurant,33.82795873499668,-84.32633315528994,Georgia,0,0,0,0,0,1,0
Phuket Thai Restaurant,Thai Restaurant,33.82731562727616,-84.34622761208558,GA,0,0,0,0,0,1,0
Green Ginger,Asian Restaurant,33.776634015893634,-84.29972934038832,GA,1,0,0,0,0,0,0
Zyka,Asian Restaurant,33.797012849988604,-84.28360026363013,GA,1,0,0,0,0,0,0
The Golden Buddha,Asian Restaurant,33.81021065517613,-84.30844945204008,GA,1,0,0,0,0,0,0
Noodle,Asian Restaurant,33.77542867806042,-84.29456247181677,GA,1,0,0,0,0,0,0
Himalayan Spice,Asian Restaurant,33.83833025997327,-84.31091713353698,GA,1,0,0,0,0,0,0
Chinese Dhaba,Chinese Restaurant,33.798346095062534,-84.28100164464297,GA,0,1,0,0,0,0,0
Rice Mac,Chinese Restaurant,33.79077346951623,-84.30751015753945,GA,0,1,0,0,0,0,0
Magic Wok,Chinese Restaurant,33.78757207582222,-84.23185278369455,GA,0,1,0,0,0,0,0
China Buffet Chinese Restaurant,Chinese Restaurant,33.79162619224714,-84.27450249440822,GA,0,1,0,0,0,0,0
Top Spice Thai & Malaysian Cuisine,Thai Restaurant,33.813476613445914,-84.3101797740819,GA,0,0,0,0,0,1,0
Shun Xing,Asian Restaurant,33.755179100155125,-84.23329376229684,GA,1,0,0,0,0,0,0
Siam Thai Restaurant,Thai Restaurant,33.774486020111766,-84.29591306720192,GA,0,0,0,0,0,1,0
Brush Sushi Izakaya,Japanese Restaurant,33.77359889687111,-84.29502740146118,GA,0,0,0,1,0,0,0
Sushi Avenue,Japanese Restaurant,33.77521833555073,-84.30011802109992,GA,0,0,0,1,0,0,0
Saigon Cafe Decatur,Vietnamese Restaurant,33.7913693,-84.3057737,GA,0,0,0,0,0,0,1
Sushi Avenue on the Square,Japanese Restaurant,33.774563779622554,-84.29585530057496,GA,0,0,0,1,0,0,0
Yami Sushi & Hibachi,Japanese Restaurant,33.790004393631094,-84.30729542249743,GA,0,0,0,1,0,0,0
Chez Dalton,Asian Restaurant,33.79537582397461,-84.29510498046875,Georgia,1,0,0,0,0,0,0
"Tin Drum Asian Kitchen - Decatur, GA",Asian Restaurant,33.793211814256,-84.2844178326166,GA,1,0,0,0,0,0,0
Apple House,Asian Restaurant,33.79266,-84.30504,GA,1,0,0,0,0,0,0
magic dragon habersham ga,Asian Restaurant,33.83993148803711,-84.3141098022461,GA,1,0,0,0,0,0,0
Pyng Ho,Chinese Restaurant,33.79235908382724,-84.30494441929699,GA,0,1,0,0,0,0,0
Matsuya,Japanese Restaurant,33.81607603121424,-84.31303577349608,GA,0,0,0,1,0,0,0
Mint 2 Thai & Sushi,Thai Restaurant,33.792567280500975,-84.30534282269576,GA,0,0,0,0,0,1,0
China Cafeteria,Chinese Restaurant,33.75518107510809,-84.26650881000772,GA,0,1,0,0,0,0,0
Bull Gogi,Korean Restaurant,33.79052190145017,-84.30496526079384,GA,0,0,0,0,1,0,0
BBQ TAKOREA,Korean Restaurant,33.77599680987473,-84.29646302041144,GA,0,0,0,0,1,0,0
L C China King,Chinese Restaurant,33.76388247743739,-84.22114610309383,GA,0,1,0,0,0,0,0
Imperial Of China,Chinese Restaurant,33.763954,-84.2217,GA,0,1,0,0,0,0,0
Mr. Wok,Chinese Restaurant,33.808296849468775,-84.2785540139017,GA,0,1,0,0,0,0,0
Chai Peking,Chinese Restaurant,33.81615567349407,-84.31411745385249,GA,0,1,0,0,0,0,0
Fried Rice,Chinese Restaurant,33.81906647818281,-84.22739845496649,GA,0,1,0,0,0,0,0
Dragon Palace,Chinese Restaurant,33.83741911,-84.30967964,GA,0,1,0,0,0,0,0
Best China Chinese Restaurant,Chinese Restaurant,33.79923124955115,-84.22191288766363,GA,0,1,0,0,0,0,0
Wok On Roll,Chinese Restaurant,33.821488917940535,-84.23555383021423,GA,0,1,0,0,0,0,0
Hong Kong Chinese Restaurant,Chinese Restaurant,33.811180916618454,-84.27308165256437,GA,0,1,0,0,0,0,0
Hunan Dragon III,Chinese Restaurant,33.7900234827756,-84.30751450239855,GA,0,1,0,0,0,0,0
Hot Wok,Chinese Restaurant,33.79206267828205,-84.28721288607635,GA,0,1,0,0,0,0,0
Thai Express,Thai Restaurant,33.7953901553693,-84.2866098011853,GA,0,0,0,0,0,1,0
best seafood & noodle world,Asian Restaurant,33.792554,-84.305161,Georgia,1,0,0,0,0,0,0
Buffett 2000,Japanese Restaurant,33.78715,-84.233508,GA,0,0,0,1,0,0,0
Tabi Sushi,Japanese Restaurant,33.79203,-84.28639,GA,0,0,0,1,0,0,0
Pho King,Vietnamese Restaurant,33.775717,-84.300128,GA,0,0,0,0,0,0,1
Hankook Supper Club,Korean Restaurant,33.771419702785586,-84.29629036632886,GA,0,0,0,0,1,0,0
Son Of A Bear,Korean Restaurant,33.760296,-84.303231,GA,0,0,0,0,1,0,0
D 92 Korean BBQ,Korean Restaurant,33.772139,-84.294069,GA,0,0,0,0,1,0,0
Hai Authentic Chinese,Chinese Restaurant,33.791808,-84.286824,GA,0,1,0,0,0,0,0
Taiyo Ramen,Japanese Restaurant,33.77672215158475,-84.29655933685571,GA,0,0,0,1,0,0,0
Pao Pao Ramen Factory & Bar,Japanese Restaurant,33.815229,-84.311979,GA,0,0,0,1,0,0,0
Nagano Japanese Steakhouse,Japanese Restaurant,33.8248964425624,-84.11380794857943,GA,0,0,0,1,0,0,0
Chou-Lee's,Chinese Restaurant,33.722623373336546,-84.16794743803997,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,33.803069311313536,-84.19338127442931,GA,0,1,0,0,0,0,0
China King,Chinese Restaurant,33.78369523948707,-84.10113322108627,GA,0,1,0,0,0,0,0
Big Joy Chinese Restaurant,Chinese Restaurant,33.82601251742234,-84.11375814020892,GA,0,1,0,0,0,0,0
Rice Thai Authentic Thai & Sushi Bar,Thai Restaurant,33.69324275934683,-84.09464348976117,GA,0,0,0,0,0,1,0
Hunan Garden,Chinese Restaurant,33.83737621329171,-84.07177093792089,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,33.8269305248615,-84.09727454189859,GA,0,1,0,0,0,0,0
Yakiniku Steakhouse & Sushi Bar,Japanese Restaurant,33.83725748255069,-84.06772702182948,GA,0,0,0,1,0,0,0
Kampai Sushi & Steak,Asian Restaurant,33.69781401038334,-84.09157163421828,GA,1,0,0,0,0,0,0
Grand China II,Chinese Restaurant,33.69273783310081,-84.08781478946754,GA,0,1,0,0,0,0,0
Happy Dragon,Chinese Restaurant,33.71649309370084,-84.21411078086663,GA,0,1,0,0,0,0,0
Main Moon,Asian Restaurant,33.78575115120799,-84.15950356918317,GA,1,0,0,0,0,0,0
Red Chili Cafe,Asian Restaurant,33.80035593000652,-84.20646683068844,GA,1,0,0,0,0,0,0
China Express,Chinese Restaurant,33.82261358322167,-84.1136673418588,GA,0,1,0,0,0,0,0
Great Wall,Chinese Restaurant,33.6795634346349,-84.17693900662165,GA,0,1,0,0,0,0,0
Max Orient,Chinese Restaurant,33.698201281369585,-84.095564672042,GA,0,1,0,0,0,0,0
Rice Box,Chinese Restaurant,33.806052,-84.04809,GA,0,1,0,0,0,0,0
Chin Chin Hibachi Express,Chinese Restaurant,33.806548,-84.044457,GA,0,1,0,0,0,0,0
Wings And Deli Express,Chinese Restaurant,33.80050113891198,-84.20683784646647,GA,0,1,0,0,0,0,0
Grand Buffet,Chinese Restaurant,33.669612884521484,-84.04320526123047,GA,0,1,0,0,0,0,0
Dragon Delite,Chinese Restaurant,33.786102,-84.205674,GA,0,1,0,0,0,0,0
Hong Kong Garden,Chinese Restaurant,33.71613089,-84.14557848,GA,0,1,0,0,0,0,0
New China,Chinese Restaurant,33.699342595578585,-84.17409589052195,GA,0,1,0,0,0,0,0
China Panda,Chinese Restaurant,33.71822551922667,-84.14254229302438,GA,0,1,0,0,0,0,0
